"logFC","logCPM","F","PValue","FDR"
0.910223935892401,5.31103633473404,614.169505109824,3.38499086483324e-20,2.85007322948262e-18
-0.616865278218575,6.0674950805046,611.676831735302,3.56926641714029e-20,2.99210512706735e-18
1.17616565555358,3.96779675508787,611.240245511924,3.60297950049631e-20,3.00723467265338e-18
0.645279430658439,6.14758755294965,607.135841591263,3.93327211998721e-20,3.26870237607769e-18
1.65832098795591,2.89038031438475,606.234910323192,4.01112671558005e-20,3.31903446374957e-18
0.763533201871709,5.84344169257812,605.571500518752,4.06774398279224e-20,3.35143696298981e-18
-0.552776165124663,6.86604366359382,597.767727690763,4.81642728099302e-20,3.95040469114002e-18
-1.20544209339457,4.19440994028111,597.584839632436,4.83588634900195e-20,3.95040469114002e-18
-3.23769193832451,1.83018591348298,597.062007560605,4.93946555435115e-20,4.01792034944403e-18
0.767259094770463,5.80798928052968,594.848241520277,5.13347861687661e-20,4.15811767967005e-18
-0.717696147130131,6.9528765456056,593.823093840829,5.25004533333503e-20,4.23466891865683e-18
-0.845683929989198,5.14637480914812,589.816981804299,5.73366752449147e-20,4.60540650492313e-18
0.729919296409393,6.16698451366007,584.837728946329,6.40235323051271e-20,5.12108229025636e-18
-0.865257446695183,6.40792998815431,584.047666271005,6.51594206311271e-20,5.19031285417322e-18
1.89668979087347,2.97362035565243,582.364062864434,6.76704396054536e-20,5.36805549217311e-18
1.49515570670633,2.9551711069423,580.241703515243,7.09594525931463e-20,5.60579675485856e-18
-0.64428167371615,8.25741572625224,574.267443461654,8.11619773578099e-20,6.38551835794212e-18
0.309118309809687,9.82474272448981,573.856915981746,8.19199938019453e-20,6.41884947353447e-18
0.751413720981614,5.97166481775684,573.48727608639,8.2609230804142e-20,6.44654229165494e-18
-0.291999608327713,10.6929618554634,571.500287021366,8.64210894604944e-20,6.71670305414215e-18
0.866803025050384,5.33061646227076,570.266610361855,8.88832093481492e-20,6.8802055236146e-18
-0.661133103699222,6.25276210754077,568.830458209638,9.1843508303414e-20,7.08080252570538e-18
-0.500258889779463,6.69220386959656,567.293607052688,9.51294305580031e-20,7.30479871368794e-18
-0.668562882325468,5.73690481165792,566.7076698073,9.64155236745572e-20,7.37405899593815e-18
-1.06555081783405,4.3510671750694,564.299276054697,1.01902707135146e-19,7.76280265425948e-18
1.7132197494234,2.7536444689911,563.891369056849,1.02897636805652e-19,7.80761238639568e-18
0.68492378979191,5.37797221066684,561.927317582403,1.07630746375054e-19,8.13459621323586e-18
0.97640587662401,4.80301745082013,560.567421099878,1.11072316738434e-19,8.36178535069692e-18
-4.02397823893441,1.03863634295496,566.879835516008,1.12260244211094e-19,8.4182027660952e-18
0.293075798782627,10.5950830100297,558.504121271367,1.16518375975164e-19,8.70351464433939e-18
0.589004959687129,6.42189120897044,556.145755610587,1.2309873914098e-19,9.15940502050154e-18
1.25328830563161,4.08794617189648,555.298818238927,1.25568095659321e-19,9.30706846475666e-18
-0.559938535028578,7.02964133278269,554.434850716985,1.28121613230307e-19,9.45981003531619e-18
-0.822986299551729,4.94462125355876,552.931197897555,1.32719316504171e-19,9.76173455528951e-18
-0.514036409620921,7.88396031994126,552.102759686811,1.35325684828892e-19,9.91544722007727e-18
-5.10172393282415,0.827655169765388,529.639356752549,1.48441946285191e-19,1.08351332427255e-17
-1.2420651955957,3.80538692384286,546.152238210627,1.55771396094039e-19,1.13270586773381e-17
-1.40427643960147,3.39609974271557,544.993627543605,1.60132303716201e-19,1.16002257903393e-17
-0.386476370725677,8.22279262398911,541.542488152746,1.73850269330341e-19,1.25466301516337e-17
-1.90445547411851,3.0378066693245,541.017381833221,1.76096868251661e-19,1.26611669656447e-17
-2.41724965261824,1.84925326983737,536.351893349783,1.97523737534638e-19,1.41487432442255e-17
0.427356090706293,7.78042298387577,535.237122571588,2.02350527207133e-19,1.4440606211135e-17
-0.402161805272082,8.80578902792721,534.919966568776,2.03910691902392e-19,1.44980501942601e-17
